timestamp,index,type,severity,actual_label
2026-04-13 21:34:35.417706,77481,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.417710,77488,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.417714,77491,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.417718,77494,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.417724,77512,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.417730,77528,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.417737,77552,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.417741,77558,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.417747,77570,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.417750,77572,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.417755,77585,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.417763,77609,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.417769,77625,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.417774,77639,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.417779,77649,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.417784,77660,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.417798,77718,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.417801,77722,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.417806,77734,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.417811,77741,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.417819,77772,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.417823,77776,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.417827,77782,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.417830,77784,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.417834,77786,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.417837,77789,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.417844,77808,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.417848,77813,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.417851,77814,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.417856,77823,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.417860,77829,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.417864,77835,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.417872,77857,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.417875,77858,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.417887,77902,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.417890,77903,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.417900,77934,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.417910,77968,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.417913,77969,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.417918,77980,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.417922,77984,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.417926,77991,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.417934,78019,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.417942,78047,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.417946,78049,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.417949,78051,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.417955,78066,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.417964,78096,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.417969,78106,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.417974,78116,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.417981,78138,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.417990,78170,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.417997,78190,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418001,78198,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418007,78211,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418015,78239,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418020,78250,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418026,78268,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418030,78271,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418035,78282,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418039,78291,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418043,78295,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418046,78296,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418052,78305,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418056,78308,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418059,78309,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418066,78328,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418072,78341,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418075,78342,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418078,78343,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418082,78351,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418086,78354,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418091,78367,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418094,78369,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418098,78374,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418102,78380,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418106,78385,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418109,78388,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418117,78413,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418121,78417,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418124,78419,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418128,78424,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418131,78428,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418134,78429,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418139,78438,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418143,78441,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418146,78445,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418152,78459,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418156,78467,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418161,78477,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418165,78484,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418170,78493,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418177,78510,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418185,78537,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418191,78553,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418195,78556,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418200,78563,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418204,78570,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418208,78573,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418212,78578,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418216,78583,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418219,78586,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418227,78614,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418233,78627,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418237,78632,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418244,78657,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418249,78664,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418254,78675,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418261,78699,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418265,78706,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418273,78734,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418277,78738,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418282,78749,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418286,78757,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418289,78758,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418292,78759,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418296,78761,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418299,78762,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418302,78764,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418305,78767,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418311,78776,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418350,78782,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418354,78786,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418357,78787,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418360,78788,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418364,78791,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418369,78805,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418374,78806,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418378,78808,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418381,78809,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418385,78812,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418389,78817,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418396,78842,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418400,78845,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418406,78860,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418411,78869,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418416,78881,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418421,78891,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418427,78904,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418431,78910,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418435,78918,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418439,78922,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418445,78939,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418451,78956,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418455,78960,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418461,78976,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418465,78979,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418469,78985,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418472,78987,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418477,78998,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418481,79002,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418486,79012,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418490,79016,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418493,79017,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418497,79026,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418507,79037,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418515,79055,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418520,79064,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418523,79068,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418527,79069,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418531,79071,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418534,79072,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418537,79073,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418540,79074,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418543,79076,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418549,79090,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418553,79095,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418556,79099,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418560,79105,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418566,79120,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418570,79122,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418573,79124,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418576,79126,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418583,79149,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418587,79154,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418594,79177,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418598,79180,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418601,79181,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418604,79183,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418608,79185,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418611,79189,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418615,79193,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418618,79195,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418622,79199,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418627,79213,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418631,79220,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418635,79224,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418639,79227,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418643,79233,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418646,79234,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418652,79251,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418657,79252,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418660,79256,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418663,79257,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418667,79259,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418670,79262,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418674,79268,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418678,79272,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418684,79289,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418688,79294,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418691,79296,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418695,79301,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418699,79303,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418703,79308,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418706,79310,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418709,79311,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418716,79326,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418722,79342,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418725,79345,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418731,79361,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418736,79367,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418739,79368,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418745,79385,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418748,79386,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418753,79399,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418758,79408,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418761,79411,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418766,79419,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418771,79428,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418776,79438,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418780,79443,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418784,79448,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418790,79466,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418800,79484,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418805,79492,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418809,79498,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418812,79499,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418816,79502,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418820,79508,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418823,79511,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418827,79514,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418830,79515,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418833,79517,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418837,79523,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418841,79525,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418845,79530,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418849,79540,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418856,79560,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418860,79563,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418864,79569,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418867,79573,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418872,79583,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418880,79609,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418884,79616,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418889,79623,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418893,79629,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418896,79630,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418901,79640,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418904,79642,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418907,79645,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418912,79657,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418917,79664,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418923,79680,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418926,79683,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418931,79686,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418935,79691,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418938,79692,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418942,79696,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418945,79698,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418951,79710,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418954,79711,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418957,79715,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418960,79716,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418965,79725,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418971,79739,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418975,79743,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418979,79748,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418983,79753,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418989,79771,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418992,79772,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418995,79773,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.418998,79774,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419002,79778,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419007,79786,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419010,79787,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419013,79789,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419016,79790,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419019,79792,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419022,79793,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419026,79799,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419034,79822,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419038,79829,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419043,79842,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419048,79848,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419051,79849,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419054,79852,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419058,79853,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419062,79860,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419065,79861,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419068,79862,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419071,79863,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419075,79864,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419082,79883,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419086,79886,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419089,79887,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419093,79893,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419097,79902,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419100,79903,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419106,79917,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419109,79918,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419112,79919,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419115,79920,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419119,79925,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419122,79927,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419125,79928,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419130,79936,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419133,79938,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419136,79939,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419142,79959,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419147,79966,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419150,79967,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419153,79971,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419157,79977,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419161,79981,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419165,79986,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419168,79987,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419171,79991,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419174,79992,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419179,79993,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419184,80002,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419188,80006,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419192,80013,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419196,80015,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419199,80020,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419204,80030,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419210,80047,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419213,80048,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419216,80050,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419222,80062,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419226,80071,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419230,80074,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419233,80075,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419237,80081,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419240,80084,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419243,80085,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419247,80089,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419250,80090,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419254,80098,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419257,80101,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419261,80106,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419265,80109,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419268,80113,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419272,80120,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419276,80122,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419279,80124,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419283,80129,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419287,80133,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419291,80135,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419294,80137,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419297,80138,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419303,80148,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419307,80153,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419311,80157,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419314,80159,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419318,80161,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419321,80162,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419324,80163,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419328,80166,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419331,80169,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419335,80174,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419340,80184,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419345,80191,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419348,80195,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419352,80198,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419355,80199,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419358,80202,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.419363,80211,ANOMALY DETECTED,HIGH,1
